"Store","Dept","Date","Weekly_Sales","IsHoliday"
4,41,2011-02-25,941.5,FALSE
4,41,2011-03-04,387.25,FALSE
4,41,2011-03-11,545.75,FALSE
4,41,2011-03-18,598.11,FALSE
4,41,2011-03-25,392,FALSE
4,41,2011-04-01,256,FALSE
4,41,2011-04-08,527.5,FALSE
4,41,2011-04-15,444.5,FALSE
4,41,2011-04-22,298.5,FALSE
4,41,2011-04-29,267.5,FALSE
4,41,2011-05-06,400,FALSE
4,41,2011-05-13,135.5,FALSE
4,41,2011-05-20,304.75,FALSE
4,41,2011-05-27,241,FALSE
4,41,2011-06-03,335.5,FALSE
4,41,2011-06-10,157,FALSE
4,41,2011-06-17,377.5,FALSE
4,41,2011-06-24,350.93,FALSE
4,41,2011-07-01,371.75,FALSE
4,41,2011-07-08,399,FALSE
4,41,2011-07-15,542.75,FALSE
4,41,2011-07-22,691,FALSE
4,41,2011-07-29,809.5,FALSE
4,41,2011-08-05,1389,FALSE
4,41,2011-08-12,1336.5,FALSE
4,41,2011-08-19,2683.5,FALSE
4,41,2011-08-26,1595,FALSE
4,41,2011-09-02,1457,FALSE
4,41,2011-09-09,2200.5,TRUE
4,41,2011-09-16,2593.5,FALSE
4,41,2011-09-23,1991,FALSE
4,41,2011-09-30,2718,FALSE
4,41,2011-10-07,2164.5,FALSE
4,41,2011-10-14,2049,FALSE
4,41,2011-10-21,1876,FALSE
4,41,2011-10-28,3122.5,FALSE
4,41,2011-11-04,1421,FALSE
4,41,2011-11-11,1320,FALSE
4,41,2011-11-18,1785.5,FALSE
4,41,2011-11-25,2069.5,TRUE
4,41,2011-12-02,1203.31,FALSE
4,41,2011-12-09,931.01,FALSE
4,41,2011-12-16,1935.11,FALSE
4,41,2011-12-23,1499.05,FALSE
4,41,2011-12-30,531.55,TRUE
4,42,2010-02-05,9960.26,FALSE
4,42,2010-02-12,8862.27,TRUE
4,42,2010-02-19,9653.87,FALSE
4,42,2010-02-26,9571.95,FALSE
4,42,2010-03-05,9555.83,FALSE
4,42,2010-03-12,9483.84,FALSE
4,42,2010-03-19,8574.38,FALSE
4,42,2010-03-26,7584.62,FALSE
4,42,2010-04-02,8734.36,FALSE
4,42,2010-04-09,7964.3,FALSE
4,42,2010-04-16,8661.16,FALSE
4,42,2010-04-23,7762.08,FALSE
4,42,2010-04-30,9190.11,FALSE
4,42,2010-05-07,8586.24,FALSE
4,42,2010-05-14,8374.67,FALSE
4,42,2010-05-21,9045.67,FALSE
4,42,2010-05-28,8782.89,FALSE
4,42,2010-06-04,9215.86,FALSE
4,42,2010-06-11,9796.75,FALSE
4,42,2010-06-18,9438.31,FALSE
4,42,2010-06-25,8844.24,FALSE
4,42,2010-07-02,9813.07,FALSE
4,42,2010-07-09,8521.08,FALSE
4,42,2010-07-16,8922.72,FALSE
4,42,2010-07-23,8830.16,FALSE
4,42,2010-07-30,8443.25,FALSE
4,42,2010-08-06,9911.76,FALSE
4,42,2010-08-13,8995.75,FALSE
4,42,2010-08-20,9904.87,FALSE
4,42,2010-08-27,8733.8,FALSE
4,42,2010-09-03,10196.89,FALSE
4,42,2010-09-10,9151.72,TRUE
4,42,2010-09-17,9795.69,FALSE
4,42,2010-09-24,9026.97,FALSE
4,42,2010-10-01,8858.68,FALSE
4,42,2010-10-08,9765.19,FALSE
4,42,2010-10-15,10328.66,FALSE
4,42,2010-10-22,9789.7,FALSE
4,42,2010-10-29,8843.75,FALSE
4,42,2010-11-05,9234.26,FALSE
4,42,2010-11-12,8331.02,FALSE
4,42,2010-11-19,8229.91,FALSE
4,42,2010-11-26,8207.89,TRUE
4,42,2010-12-03,8857.55,FALSE
4,42,2010-12-10,8569.95,FALSE
4,42,2010-12-17,9398.08,FALSE
4,42,2010-12-24,8960.09,FALSE
4,42,2010-12-31,6130.64,TRUE
4,42,2011-01-07,8763.31,FALSE
4,42,2011-01-14,8567.77,FALSE
4,42,2011-01-21,9461.2,FALSE
4,42,2011-01-28,8462.79,FALSE
4,42,2011-02-04,7327.56,FALSE
4,42,2011-02-11,7324.55,TRUE
4,42,2011-02-18,10760.69,FALSE
4,42,2011-02-25,9786.19,FALSE
4,42,2011-03-04,9239.11,FALSE
4,42,2011-03-11,10010.04,FALSE
4,42,2011-03-18,8793.71,FALSE
4,42,2011-03-25,8728.44,FALSE
4,42,2011-04-01,8393.84,FALSE
4,42,2011-04-08,8843.71,FALSE
4,42,2011-04-15,7921.34,FALSE
4,42,2011-04-22,8588.93,FALSE
4,42,2011-04-29,7816.14,FALSE
4,42,2011-05-06,8832.71,FALSE
4,42,2011-05-13,7067.47,FALSE
4,42,2011-05-20,7424.54,FALSE
4,42,2011-05-27,8022.99,FALSE
4,42,2011-06-03,8224.62,FALSE
4,42,2011-06-10,8201.99,FALSE
4,42,2011-06-17,8848.45,FALSE
4,42,2011-06-24,6895.36,FALSE
4,42,2011-07-01,10260.13,FALSE
4,42,2011-07-08,10361.42,FALSE
4,42,2011-07-15,9148.39,FALSE
4,42,2011-07-22,10062.06,FALSE
4,42,2011-07-29,9173.47,FALSE
4,42,2011-08-05,9286.24,FALSE
4,42,2011-08-12,9936.23,FALSE
4,42,2011-08-19,9552.38,FALSE
4,42,2011-08-26,9566.82,FALSE
4,42,2011-09-02,10680.99,FALSE
4,42,2011-09-09,9521,TRUE
4,42,2011-09-16,10528.03,FALSE
4,42,2011-09-23,10435.44,FALSE
4,42,2011-09-30,9829.35,FALSE
4,42,2011-10-07,10069.71,FALSE
4,42,2011-10-14,11183.66,FALSE
4,42,2011-10-21,10474.65,FALSE
4,42,2011-10-28,9959.19,FALSE
4,42,2011-11-04,12400.25,FALSE
4,42,2011-11-11,11457.82,FALSE
4,42,2011-11-18,10451.05,FALSE
4,42,2011-11-25,11196.46,TRUE
4,42,2011-12-02,8427.92,FALSE
4,42,2011-12-09,8071.47,FALSE
4,42,2011-12-16,9006.14,FALSE
4,42,2011-12-23,10552.3,FALSE
4,42,2011-12-30,7459.92,TRUE
4,44,2010-02-05,5972.36,FALSE
4,44,2010-02-12,6408.56,TRUE
4,44,2010-02-19,4914.14,FALSE
4,44,2010-02-26,4535.78,FALSE
4,44,2010-03-05,5389.24,FALSE
4,44,2010-03-12,5522.33,FALSE
4,44,2010-03-19,5212.04,FALSE
4,44,2010-03-26,4287.27,FALSE
4,44,2010-04-02,5107.38,FALSE
4,44,2010-04-09,4832.28,FALSE
4,44,2010-04-16,5239.07,FALSE
4,44,2010-04-23,5436.6,FALSE
4,44,2010-04-30,5995.37,FALSE
4,44,2010-05-07,5609.25,FALSE
4,44,2010-05-14,5473.98,FALSE
4,44,2010-05-21,5144.73,FALSE
4,44,2010-05-28,4449.77,FALSE
4,44,2010-06-04,4606.97,FALSE
4,44,2010-06-11,5148.78,FALSE
4,44,2010-06-18,5049.55,FALSE
4,44,2010-06-25,4111.46,FALSE
4,44,2010-07-02,4959.74,FALSE
4,44,2010-07-09,3803.79,FALSE
4,44,2010-07-16,4487.91,FALSE
4,44,2010-07-23,4655.06,FALSE
4,44,2010-07-30,4317.21,FALSE
4,44,2010-08-06,4402.07,FALSE
4,44,2010-08-13,4785.87,FALSE
4,44,2010-08-20,4324.7,FALSE
4,44,2010-08-27,4710.71,FALSE
4,44,2010-09-03,5883.82,FALSE
4,44,2010-09-10,5818.87,TRUE
4,44,2010-09-17,5300.5,FALSE
4,44,2010-09-24,5747.79,FALSE
4,44,2010-10-01,5534.06,FALSE
4,44,2010-10-08,5368.8,FALSE
4,44,2010-10-15,6109.85,FALSE
4,44,2010-10-22,5818.58,FALSE
4,44,2010-10-29,6752.32,FALSE
4,44,2010-11-05,5121.25,FALSE
4,44,2010-11-12,5306.62,FALSE
4,44,2010-11-19,4930.41,FALSE
4,44,2010-11-26,8011.58,TRUE
4,44,2010-12-03,6436.41,FALSE
4,44,2010-12-10,8188.04,FALSE
4,44,2010-12-17,8043.92,FALSE
4,44,2010-12-24,9044.33,FALSE
4,44,2010-12-31,3463.58,TRUE
4,44,2011-01-07,4116.62,FALSE
4,44,2011-01-14,4045.18,FALSE
4,44,2011-01-21,4195.13,FALSE
4,44,2011-01-28,4425.34,FALSE
4,44,2011-02-04,4347.63,FALSE
4,44,2011-02-11,6299.85,TRUE
4,44,2011-02-18,5514.04,FALSE
4,44,2011-02-25,4364.59,FALSE
4,44,2011-03-04,5149.4,FALSE
4,44,2011-03-11,4691.61,FALSE
4,44,2011-03-18,5378.39,FALSE
4,44,2011-03-25,4009.02,FALSE
4,44,2011-04-01,4388.08,FALSE
4,44,2011-04-08,5304.41,FALSE
4,44,2011-04-15,5072.58,FALSE
4,44,2011-04-22,6053.99,FALSE
4,44,2011-04-29,4931.94,FALSE
4,44,2011-05-06,5817.73,FALSE
4,44,2011-05-13,5259.75,FALSE
4,44,2011-05-20,4454.42,FALSE
4,44,2011-05-27,4216.44,FALSE
4,44,2011-06-03,4049.73,FALSE
4,44,2011-06-10,4357.11,FALSE
4,44,2011-06-17,5143.21,FALSE
4,44,2011-06-24,4507.97,FALSE
4,44,2011-07-01,5012.24,FALSE
4,44,2011-07-08,4877.28,FALSE
4,44,2011-07-15,4505.52,FALSE
4,44,2011-07-22,4895.09,FALSE
4,44,2011-07-29,4366.82,FALSE
4,44,2011-08-05,4600.44,FALSE
4,44,2011-08-12,5276.77,FALSE
4,44,2011-08-19,5060.52,FALSE
4,44,2011-08-26,4444.04,FALSE
4,44,2011-09-02,5696.33,FALSE
4,44,2011-09-09,5606.65,TRUE
4,44,2011-09-16,6062.36,FALSE
4,44,2011-09-23,6394.24,FALSE
4,44,2011-09-30,7861.67,FALSE
4,44,2011-10-07,6986.59,FALSE
4,44,2011-10-14,6201.89,FALSE
4,44,2011-10-21,6409.4,FALSE
4,44,2011-10-28,7456.66,FALSE
4,44,2011-11-04,6688.49,FALSE
4,44,2011-11-11,5873.4,FALSE
4,44,2011-11-18,6906.83,FALSE
4,44,2011-11-25,8235.08,TRUE
4,44,2011-12-02,7272.51,FALSE
4,44,2011-12-09,9816.33,FALSE
4,44,2011-12-16,9647.13,FALSE
4,44,2011-12-23,11616.12,FALSE
4,44,2011-12-30,4907.27,TRUE
4,45,2010-02-05,7.5,FALSE
4,45,2010-02-12,2.5,TRUE
4,45,2010-02-26,14.97,FALSE
4,45,2010-03-19,5.96,FALSE
4,45,2010-03-26,13.43,FALSE
4,45,2010-04-09,2.96,FALSE
4,45,2010-04-16,3,FALSE
4,45,2010-04-23,11.96,FALSE
4,45,2010-06-25,20.94,FALSE
4,45,2010-07-02,3.5,FALSE
4,45,2010-07-09,5.97,FALSE
4,45,2010-07-23,56.38,FALSE
4,45,2010-07-30,65.84,FALSE
4,45,2010-08-27,1.5,FALSE
4,45,2010-09-10,1,TRUE
4,45,2010-09-24,10.47,FALSE
4,45,2010-10-08,10.47,FALSE
4,45,2010-10-15,10.47,FALSE
4,45,2010-11-19,10.47,FALSE
4,45,2010-11-26,10.47,TRUE
4,45,2010-12-10,10.47,FALSE
4,45,2010-12-31,9.97,TRUE
4,45,2011-01-07,31.41,FALSE
4,45,2011-01-21,2,FALSE
4,45,2011-02-04,10.47,FALSE
4,45,2011-02-11,10.47,TRUE
4,45,2011-02-25,10.47,FALSE
4,45,2011-03-04,10.47,FALSE
4,45,2011-03-11,10.47,FALSE
4,45,2011-03-18,10.47,FALSE
4,45,2011-03-25,9.97,FALSE
4,45,2011-04-01,10.47,FALSE
4,45,2011-04-22,10.47,FALSE
4,45,2011-04-29,10.47,FALSE
4,45,2011-05-13,10.47,FALSE
4,45,2011-10-14,19.94,FALSE
4,45,2011-10-21,11.97,FALSE
4,45,2011-11-11,11.97,FALSE
4,45,2011-11-25,11.97,TRUE
4,45,2011-12-02,43.88,FALSE
4,45,2011-12-16,35.91,FALSE
4,46,2010-02-05,34577.63,FALSE
4,46,2010-02-12,36319.99,TRUE
4,46,2010-02-19,34145.82,FALSE
4,46,2010-02-26,33716.7,FALSE
4,46,2010-03-05,34851.77,FALSE
4,46,2010-03-12,33915.99,FALSE
4,46,2010-03-19,35567.04,FALSE
4,46,2010-03-26,31408.75,FALSE
4,46,2010-04-02,37046.03,FALSE
4,46,2010-04-09,35512.11,FALSE
4,46,2010-04-16,34812.48,FALSE
4,46,2010-04-23,32778.88,FALSE
4,46,2010-04-30,33309.27,FALSE
4,46,2010-05-07,40874.39,FALSE
4,46,2010-05-14,35234.78,FALSE
4,46,2010-05-21,39288.46,FALSE
4,46,2010-05-28,42006.65,FALSE
4,46,2010-06-04,42374,FALSE
4,46,2010-06-11,39518.68,FALSE
4,46,2010-06-18,39532.59,FALSE
4,46,2010-06-25,36300.01,FALSE
4,46,2010-07-02,36215.09,FALSE
4,46,2010-07-09,33138.09,FALSE
4,46,2010-07-16,32172.7,FALSE
4,46,2010-07-23,34800.24,FALSE
4,46,2010-07-30,31348.4,FALSE
4,46,2010-08-06,36101.27,FALSE
4,46,2010-08-13,34867.02,FALSE
4,46,2010-08-20,34279.54,FALSE
4,46,2010-08-27,31878.33,FALSE
4,46,2010-09-03,33399.06,FALSE
4,46,2010-09-10,32914.2,TRUE
4,46,2010-09-17,32828.04,FALSE
4,46,2010-09-24,32214.2,FALSE
4,46,2010-10-01,32163.04,FALSE
4,46,2010-10-08,33193.51,FALSE
4,46,2010-10-15,29930.81,FALSE
4,46,2010-10-22,32442,FALSE
4,46,2010-10-29,32469.35,FALSE
4,46,2010-11-05,32847.55,FALSE
4,46,2010-11-12,30186.34,FALSE
4,46,2010-11-19,35692.17,FALSE
4,46,2010-11-26,41185.47,TRUE
4,46,2010-12-03,38045.59,FALSE
4,46,2010-12-10,45340.22,FALSE
4,46,2010-12-17,54699.18,FALSE
4,46,2010-12-24,87594.51,FALSE
4,46,2010-12-31,36588.46,TRUE
4,46,2011-01-07,33007.67,FALSE
4,46,2011-01-14,32139.8,FALSE
4,46,2011-01-21,33832.04,FALSE
4,46,2011-01-28,31384.59,FALSE
4,46,2011-02-04,33727.57,FALSE
4,46,2011-02-11,36190.92,TRUE
4,46,2011-02-18,41101.84,FALSE
4,46,2011-02-25,38849.93,FALSE
4,46,2011-03-04,40843.9,FALSE
4,46,2011-03-11,38307.76,FALSE
4,46,2011-03-18,39340.08,FALSE
4,46,2011-03-25,36418.94,FALSE
4,46,2011-04-01,36952.88,FALSE
4,46,2011-04-08,40065.63,FALSE
4,46,2011-04-15,37746.79,FALSE
4,46,2011-04-22,40071.75,FALSE
4,46,2011-04-29,36147.29,FALSE
4,46,2011-05-06,42690.19,FALSE
4,46,2011-05-13,39534.91,FALSE
4,46,2011-05-20,41112.45,FALSE
4,46,2011-05-27,44359.52,FALSE
4,46,2011-06-03,44592.3,FALSE
4,46,2011-06-10,44018.95,FALSE
4,46,2011-06-17,45993.25,FALSE
4,46,2011-06-24,42624.87,FALSE
4,46,2011-07-01,41972.12,FALSE
4,46,2011-07-08,38956.8,FALSE
4,46,2011-07-15,39165.15,FALSE
4,46,2011-07-22,38325.52,FALSE
4,46,2011-07-29,36683.56,FALSE
4,46,2011-08-05,40608.92,FALSE
4,46,2011-08-12,37994.95,FALSE
4,46,2011-08-19,40395.93,FALSE
4,46,2011-08-26,36759.33,FALSE
4,46,2011-09-02,37276.13,FALSE
4,46,2011-09-09,34750.48,TRUE
4,46,2011-09-16,35227.14,FALSE
4,46,2011-09-23,37099.55,FALSE
4,46,2011-09-30,33125.11,FALSE
4,46,2011-10-07,40568.58,FALSE
4,46,2011-10-14,36458.51,FALSE
4,46,2011-10-21,35808.37,FALSE
4,46,2011-10-28,34594.82,FALSE
4,46,2011-11-04,37154.87,FALSE
4,46,2011-11-11,38687.5,FALSE
4,46,2011-11-18,38706.34,FALSE
4,46,2011-11-25,45315.9,TRUE
4,46,2011-12-02,39675.22,FALSE
4,46,2011-12-09,49780.34,FALSE
4,46,2011-12-16,72816.64,FALSE
4,46,2011-12-23,92796.26,FALSE
4,46,2011-12-30,44611.4,TRUE
4,47,2010-02-12,498,TRUE
4,47,2010-03-12,35,FALSE
4,47,2010-04-02,19.97,FALSE
4,47,2010-05-14,35,FALSE
4,47,2010-07-23,34,FALSE
4,47,2010-09-10,898,TRUE
4,47,2010-09-17,-898,FALSE
4,47,2011-06-24,22,FALSE
4,47,2011-09-16,-31,FALSE
4,47,2011-09-30,55,FALSE
4,47,2011-12-02,24,FALSE
4,48,2010-02-05,1872,FALSE
4,48,2010-02-12,2952,TRUE
4,48,2010-02-19,1466,FALSE
4,48,2010-02-26,1368,FALSE
4,48,2010-03-05,467,FALSE
4,48,2010-03-12,1125,FALSE
4,48,2010-03-19,371,FALSE
4,48,2010-03-26,1629,FALSE
4,48,2010-04-02,819,FALSE
4,48,2010-04-09,1041,FALSE
4,48,2010-04-16,668,FALSE
4,48,2010-04-23,1978,FALSE
4,48,2010-04-30,919,FALSE
4,48,2010-05-07,2408,FALSE
4,48,2010-05-14,163,FALSE
4,48,2010-05-21,1506,FALSE
4,48,2010-05-28,145,FALSE
4,48,2010-06-04,654,FALSE
4,48,2010-06-11,1072,FALSE
4,48,2010-06-18,995,FALSE
4,48,2010-06-25,701,FALSE
4,48,2010-07-02,1442,FALSE
4,48,2010-07-09,1748,FALSE
4,48,2010-07-16,638,FALSE
4,48,2010-07-30,872,FALSE
4,48,2010-08-06,411,FALSE
4,48,2010-08-13,1001,FALSE
4,48,2010-08-20,1493,FALSE
4,48,2010-08-27,631,FALSE
4,48,2010-09-03,3026,FALSE
4,48,2010-09-10,2279,TRUE
4,48,2010-09-17,2365,FALSE
4,48,2010-09-24,1365,FALSE
4,48,2010-10-01,1218,FALSE
4,48,2010-10-08,1831,FALSE
4,48,2010-10-15,2243,FALSE
4,48,2010-10-22,915,FALSE
4,48,2010-10-29,2318,FALSE
4,48,2010-11-05,1524,FALSE
4,48,2010-11-12,2255,FALSE
4,48,2010-11-19,3438,FALSE
4,48,2010-11-26,872,TRUE
4,48,2010-12-03,1135,FALSE
4,48,2010-12-10,2028,FALSE
4,48,2010-12-17,4178,FALSE
4,48,2010-12-24,6366,FALSE
4,48,2010-12-31,2721,TRUE
4,48,2011-01-07,1693,FALSE
4,48,2011-01-14,1684,FALSE
4,48,2011-01-21,2437,FALSE
4,48,2011-01-28,1221,FALSE
4,48,2011-02-04,1189,FALSE
4,48,2011-02-11,2157,TRUE
4,48,2011-02-18,1414,FALSE
4,48,2011-02-25,3525,FALSE
4,48,2011-03-04,2353,FALSE
4,48,2011-03-11,1942,FALSE
4,48,2011-03-18,1921,FALSE
4,48,2011-03-25,3082,FALSE
4,48,2011-04-01,1207,FALSE
4,48,2011-04-08,1304,FALSE
4,48,2011-04-15,2433,FALSE
4,48,2011-04-22,979,FALSE
4,48,2011-04-29,838,FALSE
4,48,2011-05-06,2501,FALSE
4,48,2011-05-13,2281,FALSE
4,48,2011-05-20,3380,FALSE
4,48,2011-05-27,929,FALSE
4,48,2011-06-03,853,FALSE
4,48,2011-06-10,201,FALSE
4,48,2011-06-17,1483,FALSE
4,48,2011-06-24,1470.97,FALSE
4,48,2011-07-01,575,FALSE
4,48,2011-07-15,928,FALSE
4,48,2011-07-22,1354,FALSE
4,48,2011-07-29,1613,FALSE
4,48,2011-08-05,1646,FALSE
4,48,2011-08-12,1514,FALSE
4,48,2011-08-19,1586,FALSE
4,48,2011-08-26,1038,FALSE
4,48,2011-09-02,5250,FALSE
4,48,2011-09-09,3027,TRUE
4,48,2011-09-16,2254,FALSE
4,48,2011-09-23,2545.56,FALSE
4,48,2011-09-30,2191,FALSE
4,48,2011-10-07,4118,FALSE
4,48,2011-10-14,2233,FALSE
4,48,2011-10-21,3154,FALSE
4,48,2011-10-28,1686,FALSE
4,48,2011-11-04,3240,FALSE
4,48,2011-11-11,2093,FALSE
4,48,2011-11-18,2498,FALSE
4,48,2011-11-25,5851,TRUE
4,48,2011-12-02,3578,FALSE
4,48,2011-12-09,6878,FALSE
4,48,2011-12-16,6772,FALSE
4,48,2011-12-23,10360.06,FALSE
4,48,2011-12-30,4336.12,TRUE
4,49,2010-02-05,6575.58,FALSE
4,49,2010-02-12,6793.11,TRUE
4,49,2010-02-19,9222.99,FALSE
4,49,2010-02-26,8805.42,FALSE
4,49,2010-03-05,7388.91,FALSE
4,49,2010-03-12,6559.17,FALSE
4,49,2010-03-19,10207.15,FALSE
4,49,2010-03-26,8784.2,FALSE
4,49,2010-04-02,6136.03,FALSE
4,49,2010-04-09,7629.55,FALSE
4,49,2010-04-16,8707.84,FALSE
4,49,2010-04-23,4022.52,FALSE
4,49,2010-04-30,6430.13,FALSE
4,49,2010-05-07,6228.07,FALSE
4,49,2010-05-14,9536,FALSE
4,49,2010-05-21,6461.21,FALSE
4,49,2010-05-28,7992.78,FALSE
4,49,2010-06-04,7125.11,FALSE
4,49,2010-06-11,8396.56,FALSE
4,49,2010-06-18,7119.11,FALSE
4,49,2010-06-25,8967.16,FALSE
4,49,2010-07-02,7019.28,FALSE
4,49,2010-07-09,4835.78,FALSE
4,49,2010-07-16,5869.58,FALSE
4,49,2010-07-23,5829.95,FALSE
4,49,2010-07-30,7263.01,FALSE
4,49,2010-08-06,9829.46,FALSE
4,49,2010-08-13,6147.94,FALSE
4,49,2010-08-20,6253,FALSE
4,49,2010-08-27,9687.29,FALSE
4,49,2010-09-03,6751.76,FALSE
4,49,2010-09-10,3883.6,TRUE
4,49,2010-09-17,7566.29,FALSE
4,49,2010-09-24,7163.13,FALSE
4,49,2010-10-01,8111.51,FALSE
4,49,2010-10-08,4490.33,FALSE
4,49,2010-10-15,6355.06,FALSE
4,49,2010-10-22,8504.59,FALSE
4,49,2010-10-29,5892.36,FALSE
4,49,2010-11-05,5316.48,FALSE
4,49,2010-11-12,7061.83,FALSE
4,49,2010-11-19,7145.74,FALSE
4,49,2010-11-26,5003.65,TRUE
4,49,2010-12-03,6084.46,FALSE
4,49,2010-12-10,6864.36,FALSE
4,49,2010-12-17,7425.82,FALSE
4,49,2010-12-24,3854.75,FALSE
4,49,2010-12-31,5006.69,TRUE
4,49,2011-01-07,7318.44,FALSE
4,49,2011-01-14,6157.55,FALSE
4,49,2011-01-21,7736.13,FALSE
4,49,2011-01-28,7012.38,FALSE
4,49,2011-02-04,5771.72,FALSE
4,49,2011-02-11,6688.23,TRUE
4,49,2011-02-18,10121.15,FALSE
4,49,2011-02-25,10120.44,FALSE
4,49,2011-03-04,8029.91,FALSE
4,49,2011-03-11,10334.42,FALSE
4,49,2011-03-18,9052.72,FALSE
4,49,2011-03-25,6832.08,FALSE
4,49,2011-04-01,7432.66,FALSE
4,49,2011-04-08,8231.17,FALSE
4,49,2011-04-15,5882.45,FALSE
4,49,2011-04-22,8474.97,FALSE
4,49,2011-04-29,7067.97,FALSE
4,49,2011-05-06,6806.97,FALSE
4,49,2011-05-13,6946.89,FALSE
4,49,2011-05-20,6245.47,FALSE
4,49,2011-05-27,5231.7,FALSE
4,49,2011-06-03,5228.38,FALSE
4,49,2011-06-10,8678.26,FALSE
4,49,2011-06-17,6966.36,FALSE
4,49,2011-06-24,5650.61,FALSE
4,49,2011-07-01,5829.98,FALSE
4,49,2011-07-08,6150.53,FALSE
4,49,2011-07-15,7266.43,FALSE
4,49,2011-07-22,6982.61,FALSE
4,49,2011-07-29,5338.34,FALSE
4,49,2011-08-05,8947.57,FALSE
4,49,2011-08-12,6965.7,FALSE
4,49,2011-08-19,6960.49,FALSE
4,49,2011-08-26,5803.13,FALSE
4,49,2011-09-02,7059.34,FALSE
4,49,2011-09-09,4144.08,TRUE
4,49,2011-09-16,8478.15,FALSE
4,49,2011-09-23,7127.67,FALSE
4,49,2011-09-30,7072.13,FALSE
4,49,2011-10-07,6039.44,FALSE
4,49,2011-10-14,6002.73,FALSE
4,49,2011-10-21,6469.33,FALSE
4,49,2011-10-28,5124.19,FALSE
4,49,2011-11-04,5310.74,FALSE
4,49,2011-11-11,4882.06,FALSE
4,49,2011-11-18,8455.14,FALSE
4,49,2011-11-25,4818.55,TRUE
4,49,2011-12-02,7636.66,FALSE
4,49,2011-12-09,5465.88,FALSE
4,49,2011-12-16,5197.9,FALSE
4,49,2011-12-23,5865.74,FALSE
4,49,2011-12-30,6555.14,TRUE
4,51,2010-02-05,38.64,FALSE
4,51,2010-02-12,5,TRUE
4,51,2010-02-19,5,FALSE
4,51,2010-02-26,10,FALSE
4,51,2010-03-05,3.96,FALSE
4,51,2010-03-19,3.56,FALSE
4,51,2010-04-02,7.12,FALSE
4,51,2010-04-09,2.96,FALSE
4,51,2010-04-23,4.56,FALSE
4,51,2010-05-14,9.48,FALSE
4,51,2010-06-18,5,FALSE
4,51,2010-07-02,7.96,FALSE
4,51,2010-07-16,2.5,FALSE
4,51,2010-07-23,6.06,FALSE
4,51,2010-08-20,5,FALSE
4,51,2010-08-27,2.5,FALSE
4,52,2010-02-05,4019.83,FALSE
4,52,2010-02-12,4501.35,TRUE
4,52,2010-02-19,3501.37,FALSE
4,52,2010-02-26,4069.03,FALSE
4,52,2010-03-05,3589.56,FALSE
4,52,2010-03-12,4066,FALSE
4,52,2010-03-19,3978.52,FALSE
4,52,2010-03-26,3457.58,FALSE
4,52,2010-04-02,3801.43,FALSE
4,52,2010-04-09,3332.54,FALSE
4,52,2010-04-16,2607.8,FALSE
4,52,2010-04-23,3368.23,FALSE
4,52,2010-04-30,3186.7,FALSE
4,52,2010-05-07,5081.73,FALSE
4,52,2010-05-14,4894.09,FALSE
4,52,2010-05-21,2991.33,FALSE
4,52,2010-05-28,3899.49,FALSE
4,52,2010-06-04,3466.12,FALSE
4,52,2010-06-11,3263.51,FALSE
4,52,2010-06-18,2720.14,FALSE
4,52,2010-06-25,3653.4,FALSE
4,52,2010-07-02,2674.25,FALSE
4,52,2010-07-09,3018.12,FALSE
4,52,2010-07-16,3636.78,FALSE
4,52,2010-07-23,2413.43,FALSE
4,52,2010-07-30,2551.4,FALSE
4,52,2010-08-06,4075.53,FALSE
4,52,2010-08-13,2519.72,FALSE
4,52,2010-08-20,2220.85,FALSE
4,52,2010-08-27,3940.51,FALSE
4,52,2010-09-03,3758.41,FALSE
4,52,2010-09-10,3927.5,TRUE
4,52,2010-09-17,3497.95,FALSE
4,52,2010-09-24,3466.76,FALSE
4,52,2010-10-01,4083.52,FALSE
4,52,2010-10-08,4367.31,FALSE
4,52,2010-10-15,3515.05,FALSE
4,52,2010-10-22,3890.93,FALSE
4,52,2010-10-29,5447.42,FALSE
4,52,2010-11-05,3737.74,FALSE
4,52,2010-11-12,4989.74,FALSE
4,52,2010-11-19,4142.03,FALSE
4,52,2010-11-26,6310.45,TRUE
4,52,2010-12-03,3936.11,FALSE
4,52,2010-12-10,4551.81,FALSE
4,52,2010-12-17,4664.38,FALSE
4,52,2010-12-24,6485.65,FALSE
4,52,2010-12-31,2303.1,TRUE
4,52,2011-01-07,3491.71,FALSE
4,52,2011-01-14,2841.31,FALSE
4,52,2011-01-21,3005.59,FALSE
4,52,2011-01-28,2783.58,FALSE
4,52,2011-02-04,2620.35,FALSE
4,52,2011-02-11,4388.66,TRUE
4,52,2011-02-18,4792.9,FALSE
4,52,2011-02-25,3801.97,FALSE
4,52,2011-03-04,3565.21,FALSE
4,52,2011-03-11,4118.58,FALSE
4,52,2011-03-18,4133.57,FALSE
4,52,2011-03-25,4133.69,FALSE
4,52,2011-04-01,3016.45,FALSE
4,52,2011-04-08,3501.95,FALSE
4,52,2011-04-15,3138.4,FALSE
4,52,2011-04-22,3783.32,FALSE
4,52,2011-04-29,2477.3,FALSE
4,52,2011-05-06,4133.65,FALSE
4,52,2011-05-13,5877.69,FALSE
4,52,2011-05-20,3085.12,FALSE
4,52,2011-05-27,2974.72,FALSE
4,52,2011-06-03,3646.98,FALSE
4,52,2011-06-10,2098.61,FALSE
4,52,2011-06-17,2469.83,FALSE
